GEO_ID,STATENAME,DISTRICT,NAME,P001001,P001001ERR,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001011,P001012,P001013,P001014,P001015,P001016,P001017,P001018,P001019,P001020,P001021,P001022,P001023,P001024,P001025,P001026,P001027,P001028,P001029,P001030,P001031,P001032,P001033,P001034,P001035,P001036,P001037,P001038,P001039,P001040,P001041,P001042,P001043,P001044,P001045,P001046,P001047,P001048,P001049,P001050,P001051,P001052,P001053,P001054,P001055,P001056,P001057,P001058,P001059,P001060,P001061,P001062,P001063,P001064,P001065,P001066,P001067,P001068,P001069,P001070,P001071
5001100US4829,Texas,29,"Congressional District 29 (111th Congress), Texas",677032,null,652913,398350,68630,6441,7826,281,171385,24119,23308,1467,1282,663,61,16441,231,160,69,1052,76,24,938,30,549,265,723,181,27,2,110,24,6,133,13,108,21,11,1,10,14,11,8,0,21,18,4,54,12,1,18,8,1,0,4,3,0,4,3,0,0,0,0,25,21,3,0,1,0,0,9,9
5001100US4830,Texas,30,"Congressional District 30 (111th Congress), Texas",706469,null,689081,256028,293203,4446,8848,256,126300,17388,16354,2749,1385,897,83,7535,1036,355,106,1259,81,3,381,69,281,134,941,448,78,9,111,27,0,70,28,39,29,9,5,20,22,17,9,2,6,9,3,72,25,2,26,2,1,0,3,0,2,2,1,1,0,5,2,15,12,2,0,1,0,0,6,6
5001100US4831,Texas,31,"Congressional District 31 (111th Congress), Texas",902101,null,867711,647694,113076,6442,31047,3531,65921,34390,31617,8310,4531,5794,678,6677,817,1080,318,1554,118,22,362,515,638,203,2476,822,380,64,233,175,26,101,299,154,29,36,10,16,48,35,15,4,6,3,20,255,83,17,53,41,11,1,21,8,3,11,4,2,0,0,0,36,26,3,5,0,2,0,6,6
5001100US4832,Texas,32,"Congressional District 32 (111th Congress), Texas",640419,null,622147,422818,54869,4905,33982,348,105225,18272,17425,2118,1871,2635,138,7910,415,234,39,628,166,12,411,111,573,164,750,283,56,4,94,53,8,53,42,71,15,25,3,6,5,14,4,1,7,4,2,67,30,2,16,1,4,1,3,2,2,2,2,0,0,2,0,28,21,4,0,1,2,0,2,2
5001100US4901,Utah,1,"Congressional District 1 (111th Congress), Utah",906660,null,881337,780403,12326,6983,15631,6654,59340,25323,23578,3474,4325,5441,1511,6221,212,216,134,435,109,83,456,313,424,224,1625,265,142,65,107,149,45,148,464,128,39,15,2,7,7,10,2,11,3,0,16,100,25,4,17,7,7,0,21,5,6,5,3,0,0,0,0,18,16,1,0,1,0,0,2,2
5001100US4902,Utah,2,"Congressional District 2 (111th Congress), Utah",890993,null,869007,788557,8153,18509,18664,4429,30695,21986,20456,2875,4175,5236,1913,4244,216,94,78,241,68,96,330,447,274,169,1408,269,71,43,89,89,38,105,542,80,20,5,2,4,5,8,2,11,7,5,13,100,27,11,11,9,5,0,17,4,3,5,0,0,1,1,6,22,22,0,0,0,0,0,0,0
5001100US4903,Utah,3,"Congressional District 3 (111th Congress), Utah",966232,null,938023,810600,8808,7435,20990,13471,76719,28209,26087,3249,4138,5225,3461,7370,180,156,111,299,113,113,408,642,384,238,1955,245,111,70,128,97,78,126,837,112,68,7,4,4,6,4,3,16,8,9,22,153,31,4,20,12,1,0,53,10,6,13,2,0,0,1,0,14,7,0,1,1,5,0,0,0
5001100US5000,Vermont,1,"Congressional District (at Large) (111th Congress), Vermont",625741,null,614988,596292,6277,2207,7947,160,2105,10753,10143,2353,4535,2112,148,549,116,53,21,63,24,7,37,33,82,10,559,324,55,7,25,55,8,19,47,11,0,2,0,3,1,0,0,0,1,0,1,44,18,1,9,3,1,1,5,1,1,1,0,0,0,3,0,7,6,0,0,1,0,0,0,0
5001100US5101,Virginia,1,"Congressional District 1 (111th Congress), Virginia",786237,null,759887,558404,156319,3368,21053,792,19951,26350,23831,8136,3244,5399,313,2477,1389,970,156,844,70,10,169,182,391,81,2312,1200,335,39,139,136,7,57,186,65,11,43,9,13,36,16,5,6,4,2,3,183,88,11,28,14,12,1,12,0,1,3,9,1,3,0,0,22,16,6,0,0,0,0,2,2
5001100US5102,Virginia,2,"Congressional District 2 (111th Congress), Virginia",646184,null,621064,427383,142525,2791,32958,1012,14395,25120,22628,6909,2801,6182,364,1871,1179,1100,153,967,124,13,76,359,461,69,2268,953,382,42,184,164,28,42,188,107,11,40,11,28,21,33,15,11,2,0,6,200,118,11,15,9,10,2,16,3,1,2,4,4,1,4,0,21,17,3,0,0,0,1,3,3
5001100US5103,Virginia,3,"Congressional District 3 (111th Congress), Virginia",663390,null,643726,246414,367043,3455,12834,736,13244,19664,17162,6091,1952,2615,165,1111,2243,1067,229,1097,69,15,94,124,213,77,2299,1322,305,38,122,135,18,24,71,28,19,62,6,44,42,37,15,3,2,2,4,176,80,6,44,18,4,1,6,1,0,5,8,3,0,0,0,27,16,7,4,0,0,0,0,0
5001100US5104,Virginia,4,"Congressional District 4 (111th Congress), Virginia",738639,null,720790,441259,248633,2791,14206,531,13370,17849,16113,5547,2283,3431,256,1354,1148,678,136,749,54,9,72,121,225,50,1591,850,202,15,96,88,3,33,119,35,5,53,8,22,17,18,17,3,3,1,3,117,49,4,33,9,11,0,6,2,0,0,2,0,0,1,0,23,20,3,0,0,0,0,5,5
5001100US5105,Virginia,5,"Congressional District 5 (111th Congress), Virginia",685859,null,674263,501303,151161,1725,10539,212,9323,11596,10746,4725,2028,1773,99,881,515,189,35,249,38,8,50,55,85,16,775,477,76,6,42,66,9,12,17,23,9,16,4,4,3,3,1,6,0,0,1,69,29,6,13,8,1,0,6,0,0,4,2,0,0,0,0,5,4,0,1,0,0,0,1,1
5001100US5106,Virginia,6,"Congressional District 6 (111th Congress), Virginia",704056,null,690647,585107,79433,2047,10439,257,13364,13409,12486,5458,2301,1872,133,1336,497,157,53,309,30,5,98,45,150,42,860,461,76,13,67,46,7,46,53,27,6,13,0,11,15,4,4,8,3,0,0,52,27,1,2,2,0,0,7,0,0,4,6,0,1,0,2,11,8,2,1,0,0,0,0,0
5001100US5107,Virginia,7,"Congressional District 7 (111th Congress), Virginia",757917,null,741117,563423,129841,2368,29491,350,15644,16800,15452,5545,2236,3293,173,1554,776,465,73,582,106,8,105,99,380,57,1248,744,114,17,71,68,6,36,76,46,5,17,3,17,17,4,3,1,0,0,3,77,33,9,7,6,2,0,13,1,0,5,0,0,1,0,0,16,14,0,2,0,0,0,7,7
5001100US5108,Virginia,8,"Congressional District 8 (111th Congress), Virginia",701010,null,672853,444616,95621,3164,75140,592,53720,28157,26270,4265,2018,9441,252,5740,611,704,115,858,173,11,692,294,967,129,1715,669,232,20,78,125,5,109,145,143,35,60,2,19,22,21,5,3,11,5,6,152,70,2,35,7,11,4,7,3,0,2,4,3,4,0,0,18,9,6,0,2,1,0,2,2
5001100US5109,Virginia,9,"Congressional District 9 (111th Congress), Virginia",656200,null,648372,609813,25211,1196,7455,137,4560,7828,7386,2828,1989,1309,117,554,156,94,13,118,24,5,41,45,76,17,391,218,26,6,29,44,0,15,31,11,1,1,0,1,4,1,0,2,1,0,0,42,22,2,4,6,0,0,3,0,0,3,2,0,0,0,0,7,7,0,0,0,0,0,2,2
5001100US5110,Virginia,10,"Congressional District 10 (111th Congress), Virginia",869437,null,837439,611159,64791,2867,108121,573,49928,31998,29995,6680,2460,11057,334,5146,545,632,89,655,229,5,443,256,1319,145,1823,767,294,17,123,123,9,49,174,142,13,30,5,13,11,26,4,3,7,12,1,149,86,4,13,4,13,0,14,3,0,6,4,2,0,0,0,27,26,1,0,0,0,0,4,4
5001100US5111,Virginia,11,"Congressional District 11 (111th Congress), Virginia",792095,null,757466,497971,90821,3453,117654,788,46779,34629,32207,6020,2459,12679,412,5634,687,1000,99,798,198,10,719,363,973,156,2179,805,364,21,133,166,7,112,216,170,26,35,1,24,21,34,8,1,6,6,23,207,102,0,30,14,24,2,15,5,1,7,4,2,0,1,0,32,28,4,0,0,0,0,4,4
5001100US5301,Washington,1,"Congressional District 1 (111th Congress), Washington",739455,null,704780,565213,19736,6435,88691,2900,21805,34675,31352,4988,5512,13041,1102,2859,344,673,91,285,327,82,150,1063,724,111,3030,741,357,46,113,495,59,112,782,155,20,54,5,10,29,4,1,16,10,3,18,246,98,10,20,20,12,0,57,12,0,13,2,1,0,1,0,39,31,1,0,3,4,0,8,8
5001100US5302,Washington,2,"Congressional District 2 (111th Congress), Washington",760041,null,729388,641506,10779,15850,26837,2599,31817,30653,27931,4442,8376,7740,921,3548,431,362,67,239,409,74,270,545,406,101,2496,637,205,34,79,445,105,124,563,103,19,36,8,21,34,20,2,36,9,1,15,186,63,4,24,23,4,0,52,4,4,7,0,0,0,1,0,37,35,1,0,0,1,0,3,3
5001100US5303,Washington,3,"Congressional District 3 (111th Congress), Washington",779348,null,748302,674766,12102,8569,26300,3655,22910,31046,28397,5053,9247,7008,1278,3536,314,280,71,194,153,77,150,566,342,128,2421,738,191,49,104,333,56,137,579,85,39,30,4,3,15,13,4,20,6,0,15,192,79,7,19,21,7,4,34,4,0,12,0,5,0,0,0,36,32,1,1,0,2,0,0,0
5001100US5304,Washington,4,"Congressional District 4 (111th Congress), Washington",774409,null,748069,564002,7872,16096,11423,865,147811,26340,24751,2857,6513,3613,560,8851,187,115,23,407,193,32,569,191,478,162,1448,356,86,10,152,178,35,188,198,117,31,10,4,12,6,7,3,31,13,1,10,103,33,6,11,14,2,0,25,3,0,5,1,0,1,1,1,33,22,3,0,0,8,0,5,5
5001100US5305,Washington,5,"Congressional District 5 (111th Congress), Washington",723609,null,697638,635623,10423,17623,15031,2352,16586,25971,23823,4493,8762,5278,775,2552,453,210,85,134,184,58,190,338,222,89,1944,764,178,37,59,250,37,119,349,60,20,15,5,11,7,7,8,9,4,0,5,169,60,20,23,15,2,0,39,2,0,5,0,0,2,1,0,35,32,1,0,0,0,2,0,0
5001100US5306,Washington,6,"Congressional District 6 (111th Congress), Washington",709570,null,666529,545118,39182,16849,34793,7064,23523,43041,38237,9021,9975,9132,1498,3094,1098,1216,358,430,347,161,327,991,412,177,4328,1387,727,123,184,477,121,131,746,155,18,69,22,22,67,17,11,18,10,9,14,445,186,43,30,68,15,1,61,11,2,13,7,5,2,0,1,30,24,3,2,1,0,0,1,1
5001100US5307,Washington,7,"Congressional District 7 (111th Congress), Washington",704225,null,667292,474179,59085,6043,100889,3738,23358,36933,32809,5806,5056,13119,754,2629,1087,1143,198,558,449,43,167,902,770,128,3672,1293,531,71,104,518,58,90,571,150,12,95,17,26,34,28,4,30,11,4,25,411,167,39,59,38,9,4,62,5,0,9,9,7,1,0,2,41,35,2,2,2,0,0,0,0
5001100US5308,Washington,8,"Congressional District 8 (111th Congress), Washington",810754,null,773131,605116,24595,7032,109499,3760,23129,37623,33950,5685,6001,13799,1216,3034,472,833,104,279,294,40,179,1012,911,91,3334,761,517,74,106,469,88,103,843,155,22,71,12,17,32,21,2,20,6,3,12,299,114,19,20,33,10,0,70,8,0,24,1,0,0,0,0,39,31,6,0,0,2,0,1,1
5001100US5309,Washington,9,"Congressional District 9 (111th Congress), Washington",723129,null,676485,490839,56268,9372,67604,13542,38860,46644,41102,9279,7327,11264,1713,4385,1072,1458,410,725,417,167,259,1601,735,290,4991,1454,845,168,185,575,120,130,924,183,47,103,20,33,86,31,6,39,8,6,28,492,191,43,39,80,16,1,80,12,3,16,8,1,0,1,1,59,47,6,0,4,2,0,0,0
5001100US5401,West Virginia,1,"Congressional District 1 (111th Congress), West Virginia",615991,null,607568,586616,13064,1141,5091,152,1504,8423,7961,3516,2387,1053,142,449,152,57,15,47,20,4,22,41,51,5,426,258,32,6,20,26,6,19,36,10,1,4,0,1,1,2,2,0,2,0,0,29,14,0,5,0,0,2,6,0,0,2,0,0,0,0,0,7,6,0,0,1,0,0,0,0
5001100US5402,West Virginia,2,"Congressional District 2 (111th Congress), West Virginia",648186,null,637189,600065,27343,1457,4674,192,3458,10997,10327,4850,2747,1334,171,583,248,92,23,140,25,7,7,24,66,10,625,356,73,10,35,41,5,27,37,21,4,7,0,0,3,1,0,1,2,0,2,39,18,2,6,2,0,2,2,1,2,4,0,0,0,0,0,6,5,1,0,0,0,0,0,0
5001100US5403,West Virginia,3,"Congressional District 3 (111th Congress), West Virginia",588817,null,581095,553307,22717,1189,2641,84,1157,7722,7362,3236,2594,699,119,318,192,32,14,49,21,6,7,20,46,9,305,179,24,9,23,8,5,16,25,8,1,1,0,0,0,0,0,2,3,0,1,48,28,7,4,1,0,0,3,0,1,3,1,0,0,0,0,7,6,0,0,0,1,0,0,0
5001100US5501,Wisconsin,1,"Congressional District 1 (111th Congress), Wisconsin",728042,null,712442,631694,39254,2956,12308,260,25970,15600,14647,5380,2482,2300,177,2842,300,139,39,444,44,3,76,84,272,65,883,428,78,7,137,46,5,68,52,23,13,10,0,6,3,1,2,0,1,0,3,54,31,1,13,1,0,1,1,0,0,2,1,1,0,1,1,16,16,0,0,0,0,0,0,0
5001100US5502,Wisconsin,2,"Congressional District 2 (111th Congress), Wisconsin",751169,null,734669,652579,33459,3009,24982,255,20385,16500,15343,6129,2320,3463,165,1872,363,170,25,239,94,5,93,125,236,44,1024,592,107,13,93,52,7,40,58,31,7,7,0,5,4,3,0,2,1,0,2,109,49,7,25,9,4,0,9,2,1,1,1,0,1,0,0,23,22,0,0,1,0,0,1,1
5001100US5503,Wisconsin,3,"Congressional District 3 (111th Congress), Wisconsin",729957,null,721094,692369,6418,4662,11925,208,5512,8863,8344,2491,2528,1753,155,878,96,59,7,46,56,10,32,91,111,31,497,261,39,5,33,39,7,20,54,16,13,2,0,3,1,0,1,0,0,2,1,19,6,1,2,4,1,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2
5001100US5504,Wisconsin,4,"Congressional District 4 (111th Congress), Wisconsin",669015,null,646513,330570,240394,5464,21978,260,47847,22502,20651,8203,2398,1843,123,4007,1550,439,140,1096,100,7,217,89,327,112,1722,1054,121,16,199,41,7,76,42,50,7,28,4,46,3,17,4,0,4,0,3,120,50,7,46,3,0,3,5,0,1,0,0,4,0,1,0,7,7,0,0,0,0,0,2,2
5001100US5505,Wisconsin,5,"Congressional District 5 (111th Congress), Wisconsin",707580,null,697136,652974,16635,2211,17981,222,7113,10444,9748,3186,1670,2807,127,1237,139,97,5,87,29,0,43,88,210,23,642,372,53,11,42,35,1,16,60,28,3,0,2,4,3,7,0,0,0,1,4,43,15,8,11,1,0,1,3,1,0,0,1,0,0,2,0,8,8,0,0,0,0,0,3,3
5001100US5506,Wisconsin,6,"Congressional District 6 (111th Congress), Wisconsin",705102,null,695950,657254,10421,3536,13811,209,10719,9152,8656,2516,2335,1561,89,1524,95,32,13,113,67,6,67,88,126,24,470,236,33,5,47,33,5,31,44,14,11,5,0,0,0,1,0,0,4,0,1,23,13,2,6,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
5001100US5507,Wisconsin,7,"Congressional District 7 (111th Congress), Wisconsin",689279,null,679633,646834,4379,11091,12764,187,4378,9646,9190,2006,4310,1380,132,781,165,41,12,50,85,4,62,46,106,10,429,216,35,5,19,31,18,38,32,20,1,4,0,3,0,0,0,2,5,0,0,24,14,1,1,0,2,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
5001100US5508,Wisconsin,8,"Congressional District 8 (111th Congress), Wisconsin",706840,null,695230,637791,8188,21597,13485,226,13943,11610,10933,2679,4448,1471,189,1255,317,55,8,60,90,10,131,68,112,40,624,333,46,5,39,52,6,57,43,19,5,4,1,8,3,0,1,0,1,0,1,37,13,4,10,2,2,3,1,0,1,1,0,0,0,0,0,16,16,0,0,0,0,0,0,0
5001100US5600,Wyoming,1,"Congressional District (at Large) (111th Congress), Wyoming",563626,null,551265,511279,4748,13336,4426,427,17049,12361,11770,1900,4466,1737,298,2498,121,61,11,138,50,20,232,100,96,42,547,176,45,7,30,48,14,80,90,19,9,1,1,7,1,2,1,10,0,1,5,33,10,0,4,3,4,2,7,0,0,2,1,0,0,0,0,8,8,0,0,0,0,0,3,3
