GEO_ID,STATENAME,NAME,DP1_C0,DP1_C1,DP1_C1A,DP1_C2,DP1_C3,DP1_C3A,DP1_C4,DP1_C5,DP1_C5A,DP1_C6,DP1_C7,DP1_C7A,DP1_C8,DP1_C9,DP1_C9A,DP1_C10,DP1_C11,DP1_C11A,DP1_C12,DP1_C13,DP1_C13A,DP1_C14,DP1_C15,DP1_C15A,DP1_C16,DP1_C17,DP1_C17A,DP1_C18,DP1_C19,DP1_C19A,DP1_C20,DP1_C21,DP1_C21A,DP1_C22,DP1_C23,DP1_C23A,DP1_C24,DP1_C25,DP1_C25A,DP1_C26,DP1_C27,DP1_C27A,DP1_C28,DP1_C29,DP1_C29A,DP1_C30,DP1_C31,DP1_C31A,DP1_C32,DP1_E1,DP1_C33,DP1_C34,DP1_C34A,DP1_C35,DP1_C36,DP1_C36A,DP1_C37,DP1_C38,DP1_C38A,DP1_C39,DP1_C40,DP1_C40A,DP1_C41,DP1_C42,DP1_C42A,DP1_C43,DP1_C44,DP1_C44A,DP1_C45,DP1_C46,DP1_C46A,DP1_C47,DP1_C48,DP1_C48A,DP1_C49,DP1_C50,DP1_C50A,DP1_C51,DP1_C52,DP1_C52A,DP1_C53,DP1_C54,DP1_C54A,DP1_C55,DP1_C56,DP1_C56A,DP1_C57,DP1_C58,DP1_C58A,DP1_C59,DP1_C60,DP1_C60A,DP1_C61,DP1_C62,DP1_C62A,DP1_C63,DP1_C64,DP1_C64A,DP1_C65,DP1_C66,DP1_C66A,DP1_C67,DP1_C68,DP1_C68A,DP1_C69,DP1_C70,DP1_C70A,DP1_C71,DP1_C72,DP1_C72A,DP1_C73,DP1_C74,DP1_C74A,DP1_C75,DP1_C76,DP1_C76A,DP1_C77,DP1_C78,DP1_C78A,DP1_C79,DP1_C80,DP1_C80A,DP1_C81,DP1_C82,DP1_C82A,DP1_C83,DP1_C84,DP1_C84A,DP1_C85,DP1_C86,DP1_C86A,DP1_C87,DP1_C88,DP1_C88A,DP1_C89,DP1_C90,DP1_C90A,DP1_C91,DP1_C92,DP1_C92A,DP1_C93,DP1_C94,DP1_C94A,DP1_C95,DP1_C96,DP1_C96A,DP1_C97,DP1_C98,DP1_C98A,DP1_C99,DP1_C100,DP1_C100A,DP1_C101,DP1_C102,DP1_C102A,DP1_C103,DP1_C104,DP1_C104A,DP1_C105,DP1_C106,DP1_C106A,DP1_C107,DP1_C108,DP1_C108A,DP1_C109,DP1_C110,DP1_C110A,DP1_C111,DP1_C112,DP1_C112A,DP1_C113,DP1_C114,DP1_C114A,DP1_C115,DP1_C116,DP1_C116A,DP1_C117,DP1_C118,DP1_C118A,DP1_C119,DP1_C120,DP1_C120A,DP1_C121,DP1_C122,DP1_C122A,DP1_C123,DP1_C124,DP1_C124A,DP1_C125,DP1_C126,DP1_C126A,DP1_C127,DP1_C128,DP1_C128A,DP1_C129,DP1_C130,DP1_C130A,DP1_C131,DP1_C132,DP1_C132A,DP1_C133,DP1_C134,DP1_C134A,DP1_C135,DP1_C136,DP1_C136A,DP1_C137,DP1_C138,DP1_C138A,DP1_C139,DP1_C140,DP1_C140A,DP1_C141,DP1_C142,DP1_C142A,DP1_C143,DP1_C144,DP1_C144A,DP1_C145,DP1_C146,DP1_C146A,DP1_C147,DP1_C148,DP1_C148A,DP1_C149,DP1_C150,DP1_C150A,DP1_C151,DP1_C152,DP1_C152A,DP1_C153,DP1_C154,DP1_C154A,DP1_C155,DP1_C156,DP1_C156A,DP1_C157,DP1_C158,DP1_C158A,DP1_C159,DP1_C160,DP1_C160A,DP1_C161,DP1_C162,DP1_C162A,DP1_C163,DP1_C164,DP1_C164A,DP1_C165,DP1_E2,DP1_C166,DP1_E3,DP1_C167,DP1_C168,DP1_C168A,DP1_C169,DP1_C170,DP1_C170A,DP1_C171,DP1_C172,DP1_C172A,DP1_C173,DP1_C174,DP1_C174A,DP1_C175,DP1_C175A,DP1_E4,DP1_C176,DP1_C176A,DP1_E5,DP1_C177,DP1_C178,DP1_C178A,DP1_C179,DP1_C180,DP1_C180A,DP1_C181,DP1_C182,DP1_C182A,DP1_C183,DP1_E6,DP1_C184,DP1_E7
5001000US4832,Texas,"Congressional District 32 (110th Congress), Texas",651620,100,null,330946,50.8,null,320674,49.2,null,51654,7.9,null,46241,7.1,null,41737,6.4,null,44313,6.8,null,56003,8.6,null,125242,19.2,null,102403,15.7,null,76228,11.7,null,26645,4.1,null,19789,3,null,31051,4.8,null,21938,3.4,null,8376,1.3,null,31.5,(X),486907,74.7,null,246246,37.8,null,240661,36.9,null,457622,70.2,null,72522,11.1,null,61365,9.4,null,24370,3.7,null,36995,5.7,null,632476,97.1,null,440692,67.6,null,51239,7.9,null,3820,0.6,null,27623,4.2,null,8528,1.3,null,5624,0.9,null,1437,0.2,null,735,0.1,null,3382,0.5,null,3673,0.6,null,4244,0.7,null,395,0.1,null,85,0,null,58,0,null,64,0,null,188,0,null,108707,16.7,null,19144,2.9,null,456661,70.1,null,54222,8.3,null,6604,1,null,30978,4.8,null,845,0.1,null,122201,18.8,null,651620,100,null,235991,36.2,null,187266,28.7,null,1534,0.2,null,1209,0.2,null,45982,7.1,null,415629,63.8,null,326400,50.1,null,651620,100,null,643350,98.7,null,252617,38.8,null,113636,17.4,null,179388,27.5,null,145490,22.3,null,52602,8.1,null,15736,2.4,null,45107,6.9,null,12304,1.9,null,8270,1.3,null,4107,0.6,null,4163,0.6,null,252617,100,null,151206,59.9,null,76684,30.4,null,113636,45,null,56658,22.4,null,25327,10,null,15116,6,null,101411,40.1,null,80695,31.9,null,17702,7,null,84244,33.3,null,43219,17.1,null,2.55,(X),3.29,(X),266942,100,null,252617,94.6,null,14325,5.4,null,971,0.4,null,1.3,null,(X),6.1,null,(X),252617,100,null,117577,46.5,null,135040,53.5,null,2.7,(X),2.42,(X)
5001000US4804,Texas,"Congressional District 4 (110th Congress), Texas",651619,100,null,322462,49.5,null,329157,50.5,null,44922,6.9,null,48571,7.5,null,50644,7.8,null,48429,7.4,null,37376,5.7,null,84110,12.9,null,103993,16,null,85858,13.2,null,34029,5.2,null,27310,4.2,null,44906,6.9,null,29949,4.6,null,11522,1.8,null,36.2,(X),477253,73.2,null,232693,35.7,null,244560,37.5,null,450827,69.2,null,102217,15.7,null,86377,13.3,null,35409,5.4,null,50968,7.8,null,641348,98.4,null,540966,83,null,67976,10.4,null,5115,0.8,null,3787,0.6,null,918,0.1,null,514,0.1,null,625,0.1,null,216,0,null,419,0.1,null,515,0.1,null,580,0.1,null,276,0,null,69,0,null,53,0,null,60,0,null,94,0,null,23228,3.6,null,10271,1.6,null,550219,84.4,null,70115,10.8,null,9739,1.5,null,4978,0.8,null,574,0.1,null,26718,4.1,null,651619,100,null,51765,7.9,null,42447,6.5,null,717,0.1,null,306,0,null,8295,1.3,null,599854,92.1,null,516333,79.2,null,651619,100,null,631309,96.9,null,241417,37,null,141113,21.7,null,193519,29.7,null,155146,23.8,null,33304,5.1,null,15563,2.4,null,21956,3.4,null,9075,1.4,null,20310,3.1,null,16979,2.6,null,3331,0.5,null,241417,100,null,177539,73.5,null,84204,34.9,null,141113,58.5,null,63012,26.1,null,27170,11.3,null,16185,6.7,null,63878,26.5,null,55549,23,null,24407,10.1,null,93399,38.7,null,59853,24.8,null,2.62,(X),3.07,(X),270584,100,null,241417,89.2,null,29167,10.8,null,6924,2.6,null,2.1,null,(X),10,null,(X),241417,100,null,179982,74.6,null,61435,25.4,null,2.65,(X),2.51,(X)
5001000US4805,Texas,"Congressional District 5 (110th Congress), Texas",651619,100,null,325333,49.9,null,326286,50.1,null,46058,7.1,null,47858,7.3,null,49851,7.7,null,46940,7.2,null,38983,6,null,92825,14.2,null,107881,16.6,null,85063,13.1,null,31274,4.8,null,26230,4,null,43499,6.7,null,26194,4,null,8963,1.4,null,35.3,(X),478152,73.4,null,236369,36.3,null,241783,37.1,null,452876,69.5,null,93780,14.4,null,78656,12.1,null,32578,5,null,46078,7.1,null,639659,98.2,null,505080,77.5,null,81428,12.5,null,3784,0.6,null,10047,1.5,null,3722,0.6,null,679,0.1,null,2056,0.3,null,260,0,null,440,0.1,null,1480,0.2,null,1410,0.2,null,270,0,null,89,0,null,59,0,null,51,0,null,71,0,null,39050,6,null,11960,1.8,null,515527,79.1,null,84119,12.9,null,7184,1.1,null,11618,1.8,null,575,0.1,null,45108,6.9,null,651619,100,null,83860,12.9,null,64162,9.8,null,1095,0.2,null,596,0.1,null,18007,2.8,null,567759,87.1,null,465957,71.5,null,651619,100,null,626029,96.1,null,237751,36.5,null,133414,20.5,null,192030,29.5,null,154090,23.6,null,37534,5.8,null,15933,2.4,null,25300,3.9,null,10353,1.6,null,25590,3.9,null,23317,3.6,null,2273,0.3,null,237751,100,null,172160,72.4,null,83878,35.3,null,133414,56.1,null,61011,25.7,null,28894,12.2,null,17562,7.4,null,65591,27.6,null,55559,23.4,null,20291,8.5,null,93044,39.1,null,54586,23,null,2.63,(X),3.11,(X),263657,100,null,237751,90.2,null,25906,9.8,null,8407,3.2,null,1.8,null,(X),7.7,null,(X),237751,100,null,168063,70.7,null,69688,29.3,null,2.69,(X),2.5,(X)
5001000US4806,Texas,"Congressional District 6 (110th Congress), Texas",651619,100,null,325144,49.9,null,326475,50.1,null,50362,7.7,null,51438,7.9,null,51711,7.9,null,49522,7.6,null,44537,6.8,null,102606,15.7,null,109704,16.8,null,83350,12.8,null,28754,4.4,null,21033,3.2,null,32454,5,null,19178,2.9,null,6970,1.1,null,32.6,(X),467861,71.8,null,230665,35.4,null,237196,36.4,null,439442,67.4,null,70560,10.8,null,58602,9,null,24179,3.7,null,34423,5.3,null,636611,97.7,null,475892,73,null,84697,13,null,3425,0.5,null,22590,3.5,null,3835,0.6,null,3314,0.5,null,1312,0.2,null,428,0.1,null,1138,0.2,null,10105,1.6,null,2458,0.4,null,711,0.1,null,133,0,null,95,0,null,149,0,null,334,0.1,null,49296,7.6,null,15008,2.3,null,488564,75,null,88229,13.5,null,7015,1.1,null,25399,3.9,null,1222,0.2,null,56941,8.7,null,651619,100,null,103619,15.9,null,81422,12.5,null,2605,0.4,null,538,0.1,null,19054,2.9,null,548000,84.1,null,428747,65.8,null,651619,100,null,638911,98,null,236958,36.4,null,132874,20.4,null,202956,31.1,null,165353,25.4,null,37125,5.7,null,14556,2.2,null,28998,4.5,null,10530,1.6,null,12708,2,null,9099,1.4,null,3609,0.6,null,236958,100,null,170338,71.9,null,89682,37.8,null,132874,56.1,null,66979,28.3,null,27162,11.5,null,17398,7.3,null,66620,28.1,null,53983,22.8,null,14874,6.3,null,97968,41.3,null,40955,17.3,null,2.7,(X),3.19,(X),255783,100,null,236958,92.6,null,18825,7.4,null,4501,1.8,null,1.6,null,(X),6.5,null,(X),236958,100,null,153637,64.8,null,83321,35.2,null,2.82,(X),2.46,(X)
5001000US4807,Texas,"Congressional District 7 (110th Congress), Texas",651620,100,null,321508,49.3,null,330112,50.7,null,44235,6.8,null,43579,6.7,null,42067,6.5,null,37369,5.7,null,39670,6.1,null,117134,18,null,116851,17.9,null,97224,14.9,null,31339,4.8,null,20992,3.2,null,32363,5,null,21413,3.3,null,7384,1.1,null,35.1,(X),497757,76.4,null,242938,37.3,null,254819,39.1,null,477950,73.3,null,72913,11.2,null,61160,9.4,null,25036,3.8,null,36124,5.5,null,634310,97.3,null,506038,77.7,null,37180,5.7,null,2306,0.4,null,45215,6.9,null,10118,1.6,null,10650,1.6,null,3506,0.5,null,1755,0.3,null,4684,0.7,null,9958,1.5,null,4544,0.7,null,361,0.1,null,87,0,null,105,0,null,61,0,null,108,0,null,43210,6.6,null,17310,2.7,null,520663,79.9,null,39767,6.1,null,4767,0.7,null,50315,7.7,null,833,0.1,null,53426,8.2,null,651620,100,null,117161,18,null,75334,11.6,null,2433,0.4,null,2179,0.3,null,37215,5.7,null,534459,82,null,439749,67.5,null,651620,100,null,644724,98.9,null,277063,42.5,null,132905,20.4,null,173981,26.7,null,143849,22.1,null,28111,4.3,null,7469,1.1,null,32664,5,null,12038,1.8,null,6896,1.1,null,3205,0.5,null,3691,0.6,null,277063,100,null,163218,58.9,null,80975,29.2,null,132905,48,null,63867,23.1,null,22048,8,null,13336,4.8,null,113845,41.1,null,94268,34,null,17748,6.4,null,85415,30.8,null,43715,15.8,null,2.33,(X),3.05,(X),299186,100,null,277063,92.6,null,22123,7.4,null,2687,0.9,null,1.8,null,(X),9.3,null,(X),277063,100,null,152542,55.1,null,124521,44.9,null,2.63,(X),1.96,(X)
5001000US4808,Texas,"Congressional District 8 (110th Congress), Texas",651620,100,null,330428,50.7,null,321192,49.3,null,44987,6.9,null,48884,7.5,null,50227,7.7,null,51348,7.9,null,42002,6.4,null,84627,13,null,105213,16.1,null,89254,13.7,null,33878,5.2,null,27115,4.2,null,43701,6.7,null,23262,3.6,null,7122,1.1,null,35.4,(X),476358,73.1,null,240007,36.8,null,236351,36.3,null,447127,68.6,null,89938,13.8,null,74085,11.4,null,32293,5,null,41792,6.4,null,642177,98.6,null,554088,85,null,57114,8.8,null,3543,0.5,null,4972,0.8,null,1320,0.2,null,785,0.1,null,786,0.1,null,270,0,null,263,0,null,772,0.1,null,776,0.1,null,210,0,null,56,0,null,70,0,null,37,0,null,47,0,null,22250,3.4,null,9443,1.4,null,562713,86.4,null,58560,9,null,6885,1.1,null,6274,1,null,504,0.1,null,26594,4.1,null,651620,100,null,58920,9,null,44546,6.8,null,947,0.1,null,473,0.1,null,12954,2,null,592700,91,null,521694,80.1,null,651620,100,null,624731,95.9,null,232227,35.6,null,140914,21.6,null,194683,29.9,null,156478,24,null,33238,5.1,null,15016,2.3,null,23669,3.6,null,9429,1.4,null,26889,4.1,null,23633,3.6,null,3256,0.5,null,232227,100,null,174085,75,null,84063,36.2,null,140914,60.7,null,64629,27.8,null,24195,10.4,null,14473,6.2,null,58142,25,null,48717,21,null,19387,8.3,null,92912,40,null,52920,22.8,null,2.69,(X),3.12,(X),269226,100,null,232227,86.3,null,36999,13.7,null,14574,5.4,null,2.2,null,(X),12.2,null,(X),232227,100,null,181950,78.4,null,50277,21.6,null,2.75,(X),2.48,(X)
5001000US4809,Texas,"Congressional District 9 (110th Congress), Texas",651619,100,null,319955,49.1,null,331664,50.9,null,57855,8.9,null,55723,8.6,null,50493,7.7,null,48597,7.5,null,55755,8.6,null,124425,19.1,null,105744,16.2,null,76499,11.7,null,22850,3.5,null,16221,2.5,null,22744,3.5,null,11097,1.7,null,3616,0.6,null,29.3,(X),458539,70.4,null,221301,34,null,237238,36.4,null,428562,65.8,null,46608,7.2,null,37457,5.7,null,15379,2.4,null,22078,3.4,null,627440,96.3,null,214293,32.9,null,244475,37.5,null,2374,0.4,null,69922,10.7,null,14287,2.2,null,15188,2.3,null,7524,1.2,null,612,0.1,null,1501,0.2,null,23357,3.6,null,7453,1.1,null,417,0.1,null,69,0,null,111,0,null,95,0,null,142,0,null,95959,14.7,null,24179,3.7,null,231966,35.6,null,249843,38.3,null,4803,0.7,null,75233,11.5,null,1248,0.2,null,113729,17.5,null,651619,100,null,213796,32.8,null,127883,19.6,null,3089,0.5,null,2421,0.4,null,80403,12.3,null,437823,67.2,null,113545,17.4,null,651619,100,null,647355,99.3,null,229479,35.2,null,99906,15.3,null,215301,33,null,166051,25.5,null,66581,10.2,null,23138,3.6,null,36088,5.5,null,11907,1.8,null,4264,0.7,null,2051,0.3,null,2213,0.3,null,229479,100,null,155456,67.7,null,88081,38.4,null,99906,43.5,null,56547,24.6,null,41941,18.3,null,26009,11.3,null,74023,32.3,null,59782,26.1,null,8793,3.8,null,99453,43.3,null,28176,12.3,null,2.82,(X),3.46,(X),246723,100,null,229479,93,null,17244,7,null,616,0.2,null,1.4,null,(X),8.3,null,(X),229479,100,null,96169,41.9,null,133310,58.1,null,3.07,(X),2.64,(X)
5001000US4901,Utah,"Congressional District 1 (110th Congress), Utah",744389,100,null,374626,50.3,null,369763,49.7,null,69954,9.4,null,64601,8.7,null,64537,8.7,null,70489,9.5,null,71354,9.6,null,109097,14.7,null,103808,13.9,null,79690,10.7,null,26425,3.5,null,20838,2.8,null,33983,4.6,null,22397,3,null,7216,1,null,27.6,(X),503690,67.7,null,250959,33.7,null,252731,34,null,461157,62,null,75677,10.2,null,63596,8.5,null,27575,3.7,null,36021,4.8,null,727566,97.7,null,654962,88,null,9017,1.2,null,6533,0.9,null,12495,1.7,null,775,0.1,null,2028,0.3,null,1570,0.2,null,2331,0.3,null,1123,0.2,null,2341,0.3,null,2327,0.3,null,4392,0.6,null,324,0,null,112,0,null,836,0.1,null,3120,0.4,null,40167,5.4,null,16823,2.3,null,669544,89.9,null,11865,1.6,null,10121,1.4,null,16681,2.2,null,6005,0.8,null,47964,6.4,null,744389,100,null,82971,11.1,null,58912,7.9,null,1294,0.2,null,318,0,null,22447,3,null,661418,88.9,null,620139,83.3,null,744389,100,null,731705,98.3,null,238393,32,null,148171,19.9,null,276718,37.2,null,222267,29.9,null,34264,4.6,null,13775,1.9,null,34159,4.6,null,8670,1.2,null,12684,1.7,null,4334,0.6,null,8350,1.1,null,238393,100,null,180207,75.6,null,101683,42.7,null,148171,62.2,null,82419,34.6,null,22731,9.5,null,14316,6,null,58186,24.4,null,45405,19,null,15571,6.5,null,108757,45.6,null,43942,18.4,null,3.07,(X),3.55,(X),261937,100,null,238393,91,null,23544,9,null,10003,3.8,null,2.3,null,(X),7.4,null,(X),238393,100,null,168604,70.7,null,69789,29.3,null,3.24,(X),2.66,(X)
5001000US4902,Utah,"Congressional District 2 (110th Congress), Utah",744390,100,null,372328,50,null,372062,50,null,62127,8.3,null,58556,7.9,null,60760,8.2,null,66543,8.9,null,66676,9,null,104423,14,null,101657,13.7,null,87469,11.8,null,30756,4.1,null,24623,3.3,null,41908,5.6,null,29135,3.9,null,9757,1.3,null,30.1,(X),523356,70.3,null,258177,34.7,null,265179,35.6,null,483257,64.9,null,94993,12.8,null,80800,10.9,null,35560,4.8,null,45240,6.1,null,730341,98.1,null,676255,90.8,null,4705,0.6,null,17360,2.3,null,11557,1.6,null,1378,0.2,null,3691,0.5,null,692,0.1,null,2440,0.3,null,1389,0.2,null,652,0.1,null,1315,0.2,null,2461,0.3,null,396,0.1,null,38,0,null,746,0.1,null,1281,0.2,null,18003,2.4,null,14049,1.9,null,688964,92.6,null,6611,0.9,null,21070,2.8,null,15014,2,null,4207,0.6,null,23505,3.2,null,744390,100,null,43805,5.9,null,28661,3.9,null,1138,0.2,null,328,0,null,13678,1.8,null,700585,94.1,null,655099,88,null,744390,100,null,729176,98,null,252582,33.9,null,151984,20.4,null,258618,34.7,null,205301,27.6,null,30651,4.1,null,11943,1.6,null,35341,4.7,null,9237,1.2,null,15214,2,null,10839,1.5,null,4375,0.6,null,252582,100,null,184119,72.9,null,95274,37.7,null,151984,60.2,null,76908,30.4,null,23264,9.2,null,13869,5.5,null,68463,27.1,null,52750,20.9,null,18696,7.4,null,101899,40.3,null,54762,21.7,null,2.89,(X),3.4,(X),285074,100,null,252582,88.6,null,32492,11.4,null,16862,5.9,null,2.2,null,(X),7,null,(X),252582,100,null,178382,70.6,null,74200,29.4,null,3.02,(X),2.56,(X)
5001000US4903,Utah,"Congressional District 3 (110th Congress), Utah",744390,100,null,372077,50,null,372313,50,null,77297,10.4,null,69876,9.4,null,66991,9,null,79246,10.6,null,87122,11.7,null,113544,15.3,null,94071,12.6,null,70551,9.5,null,22872,3.1,null,16994,2.3,null,25657,3.4,null,15391,2.1,null,4778,0.6,null,24.5,(X),487425,65.5,null,240099,32.3,null,247326,33.2,null,434629,58.4,null,55560,7.5,null,45826,6.2,null,20093,2.7,null,25733,3.5,null,728067,97.8,null,661758,88.9,null,3935,0.5,null,5791,0.8,null,13056,1.8,null,912,0.1,null,2326,0.3,null,844,0.1,null,1415,0.2,null,961,0.1,null,2975,0.4,null,3623,0.5,null,8292,1.1,null,531,0.1,null,52,0,null,2941,0.4,null,4768,0.6,null,35235,4.7,null,16323,2.2,null,675940,90.8,null,5906,0.8,null,9254,1.2,null,16997,2.3,null,11155,1.5,null,42481,5.7,null,744390,100,null,74783,10,null,48843,6.6,null,1545,0.2,null,294,0,null,24101,3.2,null,669607,90,null,629027,84.5,null,744390,100,null,731808,98.3,null,210306,28.3,null,142776,19.2,null,293205,39.4,null,235826,31.7,null,40885,5.5,null,16198,2.2,null,44636,6,null,6197,0.8,null,12582,1.7,null,4294,0.6,null,8288,1.1,null,210306,100,null,170968,81.3,null,102789,48.9,null,142776,67.9,null,86416,41.1,null,19946,9.5,null,12144,5.8,null,39338,18.7,null,26601,12.6,null,9641,4.6,null,110452,52.5,null,31765,15.1,null,3.48,(X),3.79,(X),221583,100,null,210306,94.9,null,11277,5.1,null,2820,1.3,null,1.7,null,(X),4.5,null,(X),210306,100,null,154561,73.5,null,55745,26.5,null,3.61,(X),3.12,(X)
5001000US5000,Vermont,"Congressional District (at Large) (110th Congress), Vermont",608827,100,null,298337,49,null,310490,51,null,33989,5.6,null,41101,6.8,null,45397,7.5,null,45770,7.5,null,37852,6.2,null,74567,12.2,null,101889,16.7,null,93832,15.4,null,32603,5.4,null,24317,4,null,40683,6.7,null,26831,4.4,null,9996,1.6,null,37.7,(X),461304,75.8,null,222606,36.6,null,238698,39.2,null,433348,71.2,null,91615,15,null,77510,12.7,null,32241,5.3,null,45269,7.4,null,601492,98.8,null,589208,96.8,null,3063,0.5,null,2420,0.4,null,5217,0.9,null,858,0.1,null,1330,0.2,null,328,0.1,null,403,0.1,null,669,0.1,null,980,0.2,null,649,0.1,null,141,0,null,30,0,null,28,0,null,44,0,null,39,0,null,1443,0.2,null,7335,1.2,null,596079,97.9,null,4492,0.7,null,6396,1.1,null,6622,1.1,null,308,0.1,null,2727,0.4,null,608827,100,null,5504,0.9,null,1174,0.2,null,1374,0.2,null,310,0.1,null,2646,0.4,null,603323,99.1,null,585431,96.2,null,608827,100,null,588067,96.6,null,240634,39.5,null,126413,20.8,null,167320,27.5,null,138281,22.7,null,14866,2.4,null,5033,0.8,null,38834,6.4,null,18079,3,null,20760,3.4,null,5663,0.9,null,15097,2.5,null,240634,100,null,157763,65.6,null,76409,31.8,null,126413,52.5,null,55907,23.2,null,22272,9.3,null,14792,6.1,null,82871,34.4,null,63112,26.2,null,22955,9.5,null,80904,33.6,null,54149,22.5,null,2.44,(X),2.96,(X),294382,100,null,240634,81.7,null,53748,18.3,null,43060,14.6,null,1.4,null,(X),4.2,null,(X),240634,100,null,169784,70.6,null,70850,29.4,null,2.58,(X),2.11,(X)
5001000US5101,Virginia,"Congressional District 1 (110th Congress), Virginia",643514,100,null,315347,49,null,328167,51,null,43696,6.8,null,48556,7.5,null,49739,7.7,null,45927,7.1,null,41117,6.4,null,84861,13.2,null,111575,17.3,null,87640,13.6,null,32735,5.1,null,25154,3.9,null,40109,6.2,null,24536,3.8,null,7869,1.2,null,35.7,(X),473353,73.6,null,228295,35.5,null,245058,38.1,null,446608,69.4,null,86946,13.5,null,72514,11.3,null,30563,4.7,null,41951,6.5,null,630929,98,null,490028,76.1,null,119867,18.6,null,2598,0.4,null,10948,1.7,null,1488,0.2,null,1633,0.3,null,2318,0.4,null,798,0.1,null,2467,0.4,null,897,0.1,null,1347,0.2,null,443,0.1,null,165,0,null,135,0,null,58,0,null,85,0,null,7045,1.1,null,12585,2,null,500102,77.7,null,125463,19.5,null,6380,1,null,14419,2.2,null,1025,0.2,null,9820,1.5,null,643514,100,null,19307,3,null,6374,1,null,4794,0.7,null,655,0.1,null,7484,1.2,null,624207,97,null,480508,74.7,null,643514,100,null,625492,97.2,null,237802,37,null,139334,21.7,null,191875,29.8,null,154608,24,null,27971,4.3,null,12235,1.9,null,28510,4.4,null,11513,1.8,null,18022,2.8,null,6608,1,null,11414,1.8,null,237802,100,null,173359,72.9,null,85403,35.9,null,139334,58.6,null,65045,27.4,null,25403,10.7,null,15506,6.5,null,64443,27.1,null,51358,21.6,null,18288,7.7,null,93147,39.2,null,50714,21.3,null,2.63,(X),3.07,(X),261616,100,null,237802,90.9,null,23814,9.1,null,9799,3.7,null,1.7,null,(X),5.4,null,(X),237802,100,null,172930,72.7,null,64872,27.3,null,2.7,(X),2.45,(X)
5001000US5110,Virginia,"Congressional District 10 (110th Congress), Virginia",643512,100,null,320066,49.7,null,323446,50.3,null,51625,8,null,53315,8.3,null,49585,7.7,null,40580,6.3,null,32277,5,null,99169,15.4,null,123917,19.3,null,93922,14.6,null,31125,4.8,null,20442,3.2,null,27175,4.2,null,15550,2.4,null,4830,0.8,null,34.6,(X),461855,71.8,null,226870,35.3,null,234985,36.5,null,442310,68.7,null,58961,9.2,null,47555,7.4,null,20192,3.1,null,27363,4.3,null,627372,97.5,null,518812,80.6,null,44127,6.9,null,1587,0.2,null,42677,6.6,null,11103,1.7,null,7404,1.2,null,4447,0.7,null,1473,0.2,null,6523,1,null,5527,0.9,null,6200,1,null,330,0.1,null,90,0,null,123,0,null,37,0,null,80,0,null,19839,3.1,null,16140,2.5,null,532618,82.8,null,48318,7.5,null,4179,0.6,null,48331,7.5,null,920,0.1,null,26336,4.1,null,643512,100,null,45748,7.1,null,10884,1.7,null,3193,0.5,null,998,0.2,null,30673,4.8,null,597764,92.9,null,496538,77.2,null,643512,100,null,638132,99.2,null,228147,35.5,null,141518,22,null,204868,31.8,null,169719,26.4,null,29976,4.7,null,8855,1.4,null,33623,5.2,null,11016,1.7,null,5380,0.8,null,3800,0.6,null,1580,0.2,null,228147,100,null,169477,74.3,null,91886,40.3,null,141518,62,null,75714,33.2,null,19686,8.6,null,11964,5.2,null,58670,25.7,null,44130,19.3,null,11057,4.8,null,97492,42.7,null,34077,14.9,null,2.8,(X),3.22,(X),237654,100,null,228147,96,null,9507,4,null,2280,1,null,1,null,(X),3.6,null,(X),228147,100,null,171907,75.3,null,56240,24.7,null,2.9,(X),2.49,(X)
5001000US5111,Virginia,"Congressional District 11 (110th Congress), Virginia",643509,100,null,319364,49.6,null,324145,50.4,null,45046,7,null,48987,7.6,null,49906,7.8,null,44460,6.9,null,34093,5.3,null,90619,14.1,null,118602,18.4,null,104771,16.3,null,35447,5.5,null,23074,3.6,null,28856,4.5,null,15405,2.4,null,4243,0.7,null,35.7,(X),470026,73,null,230417,35.8,null,239609,37.2,null,448614,69.7,null,61120,9.5,null,48504,7.5,null,21150,3.3,null,27354,4.3,null,621478,96.6,null,459785,71.4,null,66080,10.3,null,1823,0.3,null,70179,10.9,null,11829,1.8,null,8613,1.3,null,7181,1.1,null,1435,0.2,null,19826,3.1,null,12622,2,null,8673,1.3,null,648,0.1,null,194,0,null,229,0,null,80,0,null,145,0,null,22963,3.6,null,22031,3.4,null,477770,74.2,null,71560,11.1,null,4722,0.7,null,79026,12.3,null,1518,0.2,null,32219,5,null,643509,100,null,58321,9.1,null,8281,1.3,null,5382,0.8,null,1437,0.2,null,43221,6.7,null,585188,90.9,null,430060,66.8,null,643509,100,null,634061,98.5,null,221206,34.4,null,142354,22.1,null,203114,31.6,null,161581,25.1,null,34687,5.4,null,9213,1.4,null,32700,5.1,null,8445,1.3,null,9448,1.5,null,6007,0.9,null,3441,0.5,null,221206,100,null,169493,76.6,null,87991,39.8,null,142354,64.4,null,73273,33.1,null,19608,8.9,null,11326,5.1,null,51713,23.4,null,38047,17.2,null,9140,4.1,null,93398,42.2,null,34289,15.5,null,2.87,(X),3.24,(X),226187,100,null,221206,97.8,null,4981,2.2,null,643,0.3,null,0.8,null,(X),2.3,null,(X),221206,100,null,169615,76.7,null,51591,23.3,null,2.9,(X),2.75,(X)
